dataset_id,permutation_id,permutation_order,exact_tuning_maximum,total_order_selected_id,total_order_selected_config,total_order_optimizer_label,first_rule_selected_id,first_rule_selected_config,first_rule_optimizer_label
19,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,1,C01,optimizer-A,7,C07,optimizer-B
19,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
19,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,1,C01,optimizer-A,1,C01,optimizer-A
19,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
19,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
20,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,2,C02,optimizer-A,2,C02,optimizer-A
20,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,2,C02,optimizer-A,3,C03,optimizer-A
20,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,2,C02,optimizer-A,2,C02,optimizer-A
20,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,2,C02,optimizer-A,9,C09,optimizer-B
20,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,2,C02,optimizer-A,9,C09,optimizer-B
20,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
20,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,2,C02,optimizer-A,2,C02,optimizer-A
20,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,2,C02,optimizer-A,2,C02,optimizer-A
20,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,2,C02,optimizer-A,3,C03,optimizer-A
20,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
20,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,2,C02,optimizer-A,9,C09,optimizer-B
20,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
20,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,2,C02,optimizer-A,9,C09,optimizer-B
20,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
20,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,2,C02,optimizer-A,9,C09,optimizer-B
20,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
20,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,2,C02,optimizer-A,8,C08,optimizer-B
21,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,3,C03,optimizer-A,3,C03,optimizer-A
21,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
21,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,3,C03,optimizer-A,4,C04,optimizer-A
21,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
21,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,3,C03,optimizer-A,4,C04,optimizer-A
21,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,3,C03,optimizer-A,9,C09,optimizer-B
21,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
21,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
21,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,3,C03,optimizer-A,3,C03,optimizer-A
21,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
21,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,3,C03,optimizer-A,4,C04,optimizer-A
21,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
21,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,3,C03,optimizer-A,9,C09,optimizer-B
21,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,3,C03,optimizer-A,4,C04,optimizer-A
21,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,3,C03,optimizer-A,9,C09,optimizer-B
21,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
21,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,3,C03,optimizer-A,10,C10,optimizer-B
21,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
21,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,3,C03,optimizer-A,9,C09,optimizer-B
22,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
22,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,4,C04,optimizer-A,11,C11,optimizer-B
22,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
22,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,4,C04,optimizer-A,4,C04,optimizer-A
22,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
22,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,4,C04,optimizer-A,11,C11,optimizer-B
22,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,4,C04,optimizer-A,5,C05,optimizer-A
22,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,4,C04,optimizer-A,4,C04,optimizer-A
22,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
22,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,4,C04,optimizer-A,11,C11,optimizer-B
22,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,4,C04,optimizer-A,4,C04,optimizer-A
22,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,4,C04,optimizer-A,5,C05,optimizer-A
22,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
22,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
22,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
22,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,4,C04,optimizer-A,11,C11,optimizer-B
23,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
23,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,11,C11,optimizer-B
23,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
23,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
23,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
23,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,11,C11,optimizer-B
23,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
23,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
23,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,5,C05,optimizer-A
23,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,6,C06,optimizer-B
23,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
24,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
24,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
24,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,7,C07,optimizer-B
24,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
24,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,7,C07,optimizer-B
24,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,7,C07,optimizer-B
24,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,7,C07,optimizer-B
24,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
24,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
24,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,1,C01,optimizer-A
24,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,7,C07,optimizer-B
24,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
25,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,1,C01,optimizer-A,2,C02,optimizer-A
25,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
25,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,1,C01,optimizer-A,2,C02,optimizer-A
25,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
25,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,1,C01,optimizer-A,1,C01,optimizer-A
25,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
25,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
25,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
25,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,1,C01,optimizer-A,2,C02,optimizer-A
25,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
25,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,1,C01,optimizer-A,1,C01,optimizer-A
25,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,1,C01,optimizer-A,7,C07,optimizer-B
25,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
25,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,1,C01,optimizer-A,1,C01,optimizer-A
25,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
25,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
26,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,2,C02,optimizer-A,2,C02,optimizer-A
26,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,2,C02,optimizer-A,3,C03,optimizer-A
26,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,2,C02,optimizer-A,2,C02,optimizer-A
26,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,2,C02,optimizer-A,9,C09,optimizer-B
26,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,2,C02,optimizer-A,9,C09,optimizer-B
26,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
26,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,2,C02,optimizer-A,2,C02,optimizer-A
26,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,2,C02,optimizer-A,2,C02,optimizer-A
26,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,2,C02,optimizer-A,3,C03,optimizer-A
26,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
26,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,2,C02,optimizer-A,9,C09,optimizer-B
26,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
26,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,2,C02,optimizer-A,9,C09,optimizer-B
26,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
26,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,2,C02,optimizer-A,9,C09,optimizer-B
26,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
26,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,2,C02,optimizer-A,8,C08,optimizer-B
27,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,3,C03,optimizer-A,3,C03,optimizer-A
27,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
27,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,3,C03,optimizer-A,4,C04,optimizer-A
27,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
27,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,3,C03,optimizer-A,4,C04,optimizer-A
27,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,3,C03,optimizer-A,9,C09,optimizer-B
27,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
27,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
27,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,3,C03,optimizer-A,3,C03,optimizer-A
27,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
27,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,3,C03,optimizer-A,4,C04,optimizer-A
27,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
27,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,3,C03,optimizer-A,9,C09,optimizer-B
27,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,3,C03,optimizer-A,4,C04,optimizer-A
27,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,3,C03,optimizer-A,9,C09,optimizer-B
27,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
27,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,3,C03,optimizer-A,10,C10,optimizer-B
27,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
27,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,3,C03,optimizer-A,9,C09,optimizer-B
28,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
28,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,4,C04,optimizer-A,11,C11,optimizer-B
28,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
28,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,4,C04,optimizer-A,4,C04,optimizer-A
28,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
28,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,4,C04,optimizer-A,11,C11,optimizer-B
28,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,4,C04,optimizer-A,5,C05,optimizer-A
28,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,4,C04,optimizer-A,4,C04,optimizer-A
28,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
28,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,4,C04,optimizer-A,11,C11,optimizer-B
28,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,4,C04,optimizer-A,4,C04,optimizer-A
28,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,4,C04,optimizer-A,5,C05,optimizer-A
28,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
28,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
28,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
28,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,4,C04,optimizer-A,11,C11,optimizer-B
29,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
29,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,11,C11,optimizer-B
29,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
29,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
29,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
29,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
29,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,11,C11,optimizer-B
29,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
