stage,seed,step,train_cross_entropy,train_accuracy,test_accuracy,n_core,train_centered_logit_rms,test_centered_logit_rms
calibration,11,11375,0.0007139182998798788,1.0,0.08201892673969269,798.9349736888839,7.082164764404297,6.908679008483887
calibration,11,11400,0.000553683377802372,1.0,0.08201892673969269,801.4946736565395,7.2202630043029785,7.055427074432373
calibration,11,11425,0.00042617900180630386,1.0,0.08201892673969269,804.208443072872,7.371748447418213,7.2151312828063965
calibration,11,11450,0.00032688138890080154,1.0,0.07886435091495514,807.0456031994771,7.531920433044434,7.38259220123291
calibration,11,11475,0.00025045929942280054,1.0,0.07255520671606064,809.9861946849793,7.700068950653076,7.557231426239014
calibration,11,11500,0.00019192059698980302,1.0,0.06624605506658554,813.0041432391023,7.8746657371521,7.73710298538208
calibration,11,11525,0.0001470661227358505,1.0,0.06624605506658554,816.0755768162835,8.054004669189453,7.920819282531738
calibration,11,11550,0.00011261142208240926,1.0,0.06309147924184799,819.1844484698422,8.237746238708496,8.108733177185059
calibration,11,11575,8.618914580438286e-05,1.0,0.06309147924184799,822.3186370079629,8.425000190734863,8.300233840942383
calibration,11,11600,6.594973820028827e-05,1.0,0.06624605506658554,825.4700788739852,8.61465072631836,8.494285583496094
calibration,11,11625,5.047280865255743e-05,1.0,0.06624605506658554,828.6351612939527,8.806066513061523,8.69033432006836
calibration,11,11650,3.8630714698228985e-05,1.0,0.06624605506658554,831.8114448783065,8.998764991760254,8.887877464294434
calibration,11,11675,2.9581891794805415e-05,1.0,0.06624605506658554,834.9944646279657,9.192206382751465,9.086241722106934
calibration,11,11700,2.2677546439808793e-05,1.0,0.06624605506658554,838.1753763300818,9.38625431060791,9.285178184509277
calibration,11,11725,1.7397051124135032e-05,1.0,0.06624605506658554,841.3410397232786,9.580903053283691,9.484440803527832
calibration,11,11750,1.3337829841475468e-05,1.0,0.05993690714240074,844.4817724215995,9.775766372680664,9.683762550354004
calibration,11,11775,1.023393815557938e-05,1.0,0.06309147924184799,847.5844039922479,9.970044136047363,9.8825101852417
calibration,11,11800,7.861025551392231e-06,1.0,0.06624605506658554,850.6435581966178,10.164363861083984,10.081058502197266
calibration,11,11825,6.0425377341744024e-06,1.0,0.06624605506658554,853.6525481375685,10.357537269592285,10.278790473937988
calibration,11,11850,4.646899469662458e-06,1.0,0.06624605506658554,856.6062961154493,10.55250072479248,10.477625846862793
calibration,11,11875,3.5740206385526108e-06,1.0,0.06624605506658554,859.4895192797253,10.744352340698242,10.674347877502441
calibration,11,11900,2.7530547868082067e-06,1.0,0.06624605506658554,862.2938006473914,10.935322761535645,10.869125366210938
calibration,11,11925,2.1170865238673287e-06,1.0,0.06624605506658554,865.0070533060596,11.122880935668945,11.061224937438965
calibration,11,11950,1.6424999103037408e-06,1.0,0.06624605506658554,867.6261222572278,11.308954238891602,11.253348350524902
calibration,11,11975,1.269128119929519e-06,1.0,0.06624605506658554,870.1334287465462,11.48658561706543,11.435949325561523
calibration,11,12000,9.83475956672919e-07,1.0,0.06624605506658554,872.5148501795067,11.65688419342041,11.61072063446045
calibration,11,12025,7.653007969565806e-07,1.0,0.06624605506658554,874.7629053726589,11.826549530029297,11.78717041015625
calibration,11,12050,5.960463340670685e-07,1.0,0.06624605506658554,876.8920382516595,11.989797592163086,11.950312614440918
calibration,11,12075,4.6671553377564123e-07,1.0,0.06624605506658554,878.919111716249,12.166149139404297,12.132359504699707
calibration,11,12100,3.683116744923609e-07,1.0,0.06624605506658554,880.7852308960416,12.309625625610352,12.284995079040527
calibration,11,12125,1.2581555843353271,0.551886796951294,0.04416403919458389,872.8021485132219,2.9860122203826904,3.12314510345459
calibration,11,12150,0.059035930782556534,0.9905660152435303,0.08832807838916779,876.0205994811271,7.703054904937744,7.803882598876953
calibration,11,12175,0.006180765572935343,1.0,0.09463722258806229,875.7046963105587,8.82596492767334,8.838767051696777
calibration,11,12200,0.0040273345075547695,1.0,0.08832807838916779,872.8552285405034,8.548487663269043,8.515185356140137
calibration,11,12225,0.003813578514382243,1.0,0.08832807838916779,869.9565393753902,8.212082862854004,8.152994155883789
calibration,11,12250,0.003683727001771331,1.0,0.08517350256443024,867.4913984971203,7.937182903289795,7.8630900382995605
calibration,11,12275,0.0034172164741903543,1.0,0.07886435091495514,865.5695036902309,7.72819185256958,7.637517929077148
calibration,11,12300,0.0030550926458090544,1.0,0.08517350256443024,864.1804690707809,7.56818962097168,7.459217548370361
calibration,11,12325,0.00264666392467916,1.0,0.08517350256443024,863.2947933581562,7.448150157928467,7.317856788635254
calibration,11,12350,0.002194178057834506,1.0,0.09779179841279984,862.8565830413074,7.35894250869751,7.206950664520264
calibration,11,12375,0.0018040944123640656,1.0,0.10725551843643188,862.8171581680267,7.300980567932129,7.12946081161499
calibration,11,12400,0.0014745222870260477,1.0,0.10725551843643188,863.2054875412416,7.280194282531738,7.096256256103516
calibration,11,12425,0.0011634621769189835,1.0,0.10725551843643188,864.0058428884911,7.288052558898926,7.113716125488281
calibration,11,12450,0.0009376305970363319,1.0,0.09779179841279984,865.1834037796021,7.320501327514648,7.133341312408447
calibration,11,12475,0.0007561153615824878,1.0,0.10094637423753738,866.7767264558643,7.382877826690674,7.18604040145874
calibration,11,12500,0.0006015363032929599,1.0,0.09779179841279984,868.7821516337465,7.476659774780273,7.274506568908691
calibration,11,12525,0.0004714772803708911,1.0,0.10094637423753738,871.11172829997,7.596697807312012,7.394007682800293
calibration,11,12550,0.0003657023189589381,1.0,0.10094637423753738,873.6641924651844,7.736428260803223,7.537097454071045
calibration,11,12575,0.00028185188421048224,1.0,0.09779179841279984,876.3579732734582,7.889676094055176,7.696996688842773
calibration,11,12600,0.00021654755983036011,1.0,0.09779179841279984,879.141540354497,8.05080509185791,7.867401123046875
calibration,11,12625,0.00016621088434476405,1.0,0.09779179841279984,881.9925924548614,8.217333793640137,8.043432235717773
calibration,11,12650,0.00012743222760036588,1.0,0.09779179841279984,884.8956279875058,8.38962459564209,8.224271774291992
calibration,11,12675,9.762204717844725e-05,1.0,0.09779179841279984,887.8379896927186,8.566206932067871,8.408746719360352
calibration,11,12700,7.476069731637836e-05,1.0,0.09779179841279984,890.8106650059613,8.745699882507324,8.59572696685791
calibration,11,12725,5.7241304602939636e-05,1.0,0.10094637423753738,893.80635287146,8.92711067199707,8.784408569335938
calibration,11,12750,4.3837353587150574e-05,1.0,0.10410095006227493,896.818925710848,9.109894752502441,8.97435188293457
calibration,11,12775,3.3587020880077034e-05,1.0,0.10094637423753738,899.8426861961115,9.293924331665039,9.165351867675781
calibration,11,12800,2.5754945454536937e-05,1.0,0.10410095006227493,902.8706614226403,9.47909164428711,9.35757827758789
calibration,11,12825,1.974742735910695e-05,1.0,0.10094637423753738,905.8988036041961,9.665863037109375,9.550943374633789
calibration,11,12850,1.5151797015278134e-05,1.0,0.10094637423753738,908.9198760094841,9.853877067565918,9.745306015014648
calibration,11,12875,1.1625626029854175e-05,1.0,0.09779179841279984,911.9267954033725,10.042561531066895,9.939942359924316
calibration,11,12900,8.94176719157258e-06,1.0,0.09148264676332474,914.9155338217071,10.232479095458984,10.135499000549316
calibration,11,12925,6.866310286568478e-06,1.0,0.09148264676332474,917.8795273064173,10.422284126281738,10.331308364868164
calibration,11,12950,5.2744294407602865e-06,1.0,0.09148264676332474,920.8099996503579,10.613118171691895,10.527498245239258
calibration,11,12975,4.062664174853126e-06,1.0,0.09148264676332474,923.697574900984,10.801674842834473,10.720860481262207
calibration,11,13000,3.12417660097708e-06,1.0,0.09148264676332474,926.538870294496,10.990338325500488,10.914057731628418
calibration,11,13025,2.4083612970571266e-06,1.0,0.09148264676332474,929.3180656685,11.177424430847168,11.107161521911621
calibration,11,13050,1.8617993191583082e-06,1.0,0.09148264676332474,932.0313149474,11.361988067626953,11.294705390930176
calibration,11,13075,1.4395071730177733e-06,1.0,0.09148264676332474,934.6678405161372,11.54255485534668,11.482422828674316
calibration,11,13100,1.118992031479138e-06,1.0,0.09148264676332474,937.20238317419,11.71720027923584,11.6653413772583
calibration,11,13125,8.659537229505077e-07,1.0,0.09148264676332474,939.6516083727881,11.892276763916016,11.846148490905762
calibration,11,13150,6.815170081608812e-07,1.0,0.09148264676332474,941.9757562632153,12.046896934509277,12.00454330444336
calibration,11,13175,5.29131625626178e-07,1.0,0.08832807838916779,944.205016461447,12.205527305603027,12.174874305725098
calibration,11,13200,4.189193703041383e-07,1.0,0.08832807838916779,946.3737907940671,12.375011444091797,12.354668617248535
calibration,11,13225,3.148924179185997e-07,1.0,0.09148264676332474,948.3987325884464,12.519119262695312,12.506734848022461
calibration,11,13250,2.62035484865919e-07,1.0,0.09148264676332474,950.2145081147146,12.618836402893066,12.62226390838623
calibration,11,13275,2.1817547235514212e-07,1.0,0.09463722258806229,951.7355490374787,12.666302680969238,12.684394836425781
calibration,11,13300,1.9118469651857595e-07,1.0,0.09463722258806229,953.126656752162,12.664923667907715,12.704301834106445
calibration,11,13325,1.6441402435302734,0.4669811427593231,0.05047318711876869,949.0074438414789,2.6057000160217285,2.6082375049591064
calibration,11,13350,0.22282744944095612,0.9575471878051758,0.11041009426116943,950.0427690079206,6.144272804260254,6.31052827835083
calibration,11,13375,0.03469819575548172,0.9905660152435303,0.10725551843643188,950.7263848747024,8.564231872558594,8.723292350769043
calibration,11,13400,0.01613513194024563,0.9952830076217651,0.10094637423753738,948.6675826962751,8.628778457641602,8.74099063873291
calibration,11,13425,0.007763410918414593,1.0,0.10725551843643188,946.2364224326752,8.423928260803223,8.478180885314941
calibration,11,13450,0.004691036883741617,1.0,0.10410095006227493,944.1161278470746,8.197155952453613,8.226848602294922
calibration,11,13475,0.003891028929501772,1.0,0.09463722258806229,942.3100812677305,7.938970565795898,7.9604668617248535
calibration,11,13500,0.0033880621194839478,1.0,0.09779179841279984,940.8883213803085,7.714392185211182,7.721621990203857
calibration,11,13525,0.0029178138356655836,1.0,0.09779179841279984,939.9166652013698,7.523116111755371,7.518085956573486
calibration,11,13550,0.0024850289337337017,1.0,0.09779179841279984,939.3942398152715,7.377900123596191,7.356288909912109
calibration,11,13575,0.002087445231154561,1.0,0.09779179841279984,939.3251569344654,7.277013301849365,7.241979598999023
calibration,11,13600,0.0017422500532120466,1.0,0.09148264676332474,939.7033873235281,7.216946601867676,7.172237873077393
calibration,11,13625,0.0014311198610812426,1.0,0.09779179841279984,940.5220732941686,7.197323799133301,7.145610809326172
calibration,11,13650,0.00115589692723006,1.0,0.10410095006227493,941.7334012161989,7.220302581787109,7.166089057922363
calibration,11,13675,0.0008788098348304629,1.0,0.11041009426116943,943.2566660719135,7.283100605010986,7.2343339920043945
calibration,11,13700,0.0006747574079781771,1.0,0.10725551843643188,944.9780878053515,7.3454976081848145,7.292700290679932
calibration,11,13725,0.0005289599066600204,1.0,0.10725551843643188,946.893004545778,7.427213668823242,7.371213912963867
calibration,11,13750,0.00041482032975181937,1.0,0.11041009426116943,949.0244760690781,7.530137062072754,7.4731035232543945
calibration,11,13775,0.0003229054273106158,1.0,0.11356467008590698,951.3497611278444,7.655272483825684,7.598886966705322
calibration,11,13800,0.0002496298693586141,1.0,0.11671924591064453,953.8190362348718,7.79762601852417,7.7431793212890625
calibration,11,13825,0.00019201634859200567,1.0,0.11041009426116943,956.3919716198002,7.952107906341553,7.9000372886657715
calibration,11,13850,0.00014717386511620134,1.0,0.11041009426116943,959.0355278157676,8.113664627075195,8.064160346984863
calibration,11,13875,0.00011280416219960898,1.0,0.11041009426116943,961.7288164044627,8.280112266540527,8.231697082519531
calibration,11,13900,8.652926044305786e-05,1.0,0.11356467008590698,964.4793001632098,8.451643943786621,8.402535438537598
calibration,11,13925,6.633991870330647e-05,1.0,0.11041009426116943,967.282173461158,8.626703262329102,8.576780319213867
calibration,11,13950,5.083208088763058e-05,1.0,0.11041009426116943,970.1226849093082,8.803375244140625,8.753290176391602
calibration,11,13975,3.892084350809455e-05,1.0,0.10410095006227493,972.9894523209927,8.980511665344238,8.931403160095215
calibration,11,14000,2.9773627829854377e-05,1.0,0.10410095006227493,975.873042794766,9.156862258911133,9.110224723815918
calibration,11,14025,2.27922537305858e-05,1.0,0.11041009426116943,978.7664239365947,9.331979751586914,9.289690017700195
calibration,11,14050,1.7418416973669082e-05,1.0,0.11041009426116943,981.6621907921837,9.506293296813965,9.470209121704102
calibration,11,14075,1.3309715541254263e-05,1.0,0.11041009426116943,984.5484591636211,9.679580688476562,9.650969505310059
calibration,11,14100,1.013778273772914e-05,1.0,0.11356467008590698,987.4180014652461,9.848971366882324,9.829777717590332
calibration,11,14125,7.7637469075853e-06,1.0,0.11356467008590698,990.2585963759789,10.010529518127441,10.003518104553223
calibration,11,14150,5.981245521979872e-06,1.0,0.11671924591064453,993.0970307125602,10.175297737121582,10.17741870880127
calibration,11,14175,4.600227839546278e-06,1.0,0.11356467008590698,995.9362133412753,10.342918395996094,10.351663589477539
calibration,11,14200,3.538595819918555e-06,1.0,0.11041009426116943,998.7493087278247,10.50839900970459,10.522684097290039
calibration,11,14225,2.729437937887269e-06,1.0,0.11041009426116943,1001.5242611880979,10.674881935119629,10.694018363952637
calibration,11,14250,2.0900959043501643e-06,1.0,0.10410095006227493,1004.2607749174161,10.842155456542969,10.86395263671875
calibration,11,14275,1.6256307162620942e-06,1.0,0.10410095006227493,1006.9255913122925,11.008267402648926,11.032244682312012
calibration,11,14300,1.2516966307885014e-06,1.0,0.10410095006227493,1009.5242220574992,11.165565490722656,11.193957328796387
calibration,11,14325,9.77290596892999e-07,1.0,0.10410095006227493,1012.0315763534317,11.319141387939453,11.348087310791016
calibration,11,14350,7.641762067578384e-07,1.0,0.10410095006227493,1014.4518471772442,11.468314170837402,11.50145435333252
calibration,11,14375,5.97733162521763e-07,1.0,0.10410095006227493,1016.7731250580722,11.618093490600586,11.657763481140137
calibration,11,14400,4.6671553377564123e-07,1.0,0.10410095006227493,1019.0642451729765,11.785806655883789,11.810208320617676
calibration,11,14425,0.5262667536735535,0.8443396091461182,0.08201892673969269,1015.3724415268254,4.16071891784668,4.140988349914551
calibration,11,14450,0.022723427042365074,0.9952830076217651,0.09779179841279984,1016.8363306313763,7.958266735076904,7.919564247131348
calibration,11,14475,0.005245872773230076,1.0,0.11356467008590698,1014.7325908600332,8.252954483032227,8.150716781616211
calibration,11,14500,0.0037140713538974524,1.0,0.12618295848369598,1011.9076692843145,7.942602157592773,7.827687740325928
calibration,11,14525,0.003596110502257943,1.0,0.11987381428480148,1009.2412669660016,7.608668327331543,7.486595153808594
calibration,11,14550,0.0034825634211301804,1.0,0.12302839010953903,1006.9849568875449,7.340275287628174,7.203892707824707
calibration,11,14575,0.003251483663916588,1.0,0.11671924591064453,1005.2148057496755,7.1271281242370605,6.9765400886535645
calibration,11,14600,0.002951372414827347,1.0,0.11671924591064453,1003.9691829481918,6.9553446769714355,6.792815208435059
calibration,11,14625,0.002620953368023038,1.0,0.11356467008590698,1003.2557526404055,6.82163143157959,6.6519341468811035
calibration,11,14650,0.0022809996735304594,1.0,0.11671924591064453,1003.0627989432975,6.730393409729004,6.559166431427002
calibration,11,14675,0.001951140002347529,1.0,0.11987381428480148,1003.3718269226371,6.682677268981934,6.514533996582031
calibration,11,14700,0.001635130844078958,1.0,0.11987381428480148,1004.1599766327685,6.676743984222412,6.513909816741943
calibration,11,14725,0.001336527056992054,1.0,0.11356467008590698,1005.4019301898219,6.710397720336914,6.55224084854126
calibration,11,14750,0.0010687361937016249,1.0,0.11356467008590698,1007.0395273389375,6.775890350341797,6.6215925216674805
calibration,11,14775,0.0008409440633840859,1.0,0.11671924591064453,1008.9998162168188,6.865388870239258,6.713520050048828
calibration,11,14800,0.0006408914341591299,1.0,0.12302839010953903,1011.1940725325424,6.968297958374023,6.820575714111328
calibration,11,14825,0.000490691396407783,1.0,0.11987381428480148,1013.5459524908338,7.073185920715332,6.927018642425537
calibration,11,14850,0.0003786911256611347,1.0,0.12618295848369598,1016.0775443905374,7.189385890960693,7.043039321899414
calibration,11,14875,0.00029080823878757656,1.0,0.11987381428480148,1018.7900692321797,7.317063808441162,7.173229694366455
calibration,11,14900,0.00022322408040054142,1.0,0.11671924591064453,1021.636904050232,7.455830097198486,7.313398838043213
calibration,11,14925,0.00017181663133669645,1.0,0.11356467008590698,1024.5740680721592,7.603066444396973,7.461005210876465
calibration,11,14950,0.00013222798588685691,1.0,0.11356467008590698,1027.583667324969,7.7572021484375,7.616497993469238
calibration,11,14975,0.00010157909127883613,1.0,0.11356467008590698,1030.6494908535142,7.917633056640625,7.779097557067871
calibration,11,15000,7.792170072207227e-05,1.0,0.11356467008590698,1033.7516796112166,8.081953048706055,7.9466047286987305
calibration,22,0,3.6561598777770996,0.04716981202363968,0.041009463369846344,1510.7950327122646,1.0063259601593018,1.007138967514038
calibration,22,25,3.0508246421813965,0.08962263911962509,0.012618296779692173,1446.6342080498546,0.3440498113632202,0.3427802622318268
calibration,22,50,2.8313307762145996,0.16509434580802917,0.0063091483898460865,1398.2327858774777,0.47707778215408325,0.45876485109329224
calibration,22,75,2.3441684246063232,0.25943395495414734,0.0,1368.8667725363364,1.092653751373291,1.052823543548584
calibration,22,100,1.6510660648345947,0.4528301954269409,0.0,1352.64364194694,2.074936628341675,2.0756912231445312
calibration,22,125,0.8953591585159302,0.7877358198165894,0.0,1344.0760327352832,3.2891411781311035,3.3806405067443848
calibration,22,150,0.329542338848114,0.9811320900917053,0.0,1339.1857289385343,4.86810302734375,5.037714958190918
calibration,22,175,0.08618851751089096,1.0,0.0,1325.981273223469,6.263030052185059,6.482358455657959
calibration,22,200,0.031287483870983124,1.0,0.0,1297.6571309333108,7.125918865203857,7.372937202453613
calibration,22,225,0.017351368442177773,1.0,0.0,1260.364084491537,7.570316314697266,7.83100700378418
calibration,22,250,0.011503992602229118,1.0,0.0,1221.0974139680204,7.836048126220703,8.107521057128906
calibration,22,275,0.008115235716104507,1.0,0.0,1182.641715949749,8.044641494750977,8.32413387298584
calibration,22,300,0.005859274882823229,1.0,0.0,1145.7344015060576,8.236610412597656,8.520833015441895
calibration,22,325,0.004273740574717522,1.0,0.0,1110.5183875147889,8.424656867980957,8.711926460266113
calibration,22,350,0.0031358120031654835,1.0,0.0,1076.9762961833526,8.612794876098633,8.90231704711914
calibration,22,375,0.002309996634721756,1.0,0.0,1045.0595042842126,8.801495552062988,9.093194961547852
calibration,22,400,0.0017067560693249106,1.0,0.0,1014.705443450497,8.989880561828613,9.283210754394531
calibration,22,425,0.0012661879882216454,1.0,0.0,985.8228492816851,9.176579475402832,9.468403816223145
calibration,22,450,0.0009433903614990413,1.0,0.0,958.3111648995955,9.360953330993652,9.647488594055176
calibration,22,475,0.0007044507074169815,1.0,0.0,932.1141450635752,9.54310417175293,9.823772430419922
calibration,22,500,0.0005267260130494833,1.0,0.0031545741949230433,907.1811018016829,9.723740577697754,9.998679161071777
calibration,22,525,0.0003944202035199851,1.0,0.0031545741949230433,883.4507766888137,9.903802871704102,10.173201560974121
calibration,22,550,0.0002958804543595761,1.0,0.0,860.8646207332472,10.083929061889648,10.347774505615234
calibration,22,575,0.00022242746490519494,1.0,0.0,839.3691214217316,10.26440715789795,10.522425651550293
calibration,22,600,0.00016759420395828784,1.0,0.0,818.9165931218608,10.445323944091797,10.697299003601074
calibration,22,625,0.004340711981058121,1.0,0.0031545741949230433,795.0485711871523,10.260695457458496,10.348783493041992
calibration,22,650,0.0010337461717426777,1.0,0.0031545741949230433,770.111256659443,9.897147178649902,9.986266136169434
calibration,22,675,0.0007247138419188559,1.0,0.0031545741949230433,744.7532406424863,9.592452049255371,9.694491386413574
calibration,22,700,0.0007508150301873684,1.0,0.0031545741949230433,720.4784241228031,9.238579750061035,9.355389595031738
calibration,22,725,0.0007613339694216847,1.0,0.0031545741949230433,698.7140103639754,9.002314567565918,9.127184867858887
calibration,22,750,0.0007138960063457489,1.0,0.0,679.6681609597546,8.912925720214844,9.044853210449219
calibration,22,775,0.0006269244477152824,1.0,0.0,663.0660567117278,8.940784454345703,9.078883171081543
calibration,22,800,0.0005243460764177144,1.0,0.0,648.4678164894607,9.056380271911621,9.198517799377441
calibration,22,825,0.0004228945472277701,1.0,0.0,635.4411559197509,9.230563163757324,9.37449836730957
calibration,22,850,0.0003336053341627121,1.0,0.0,623.6221047549453,9.439785957336426,9.583728790283203
calibration,22,875,0.00025993207236751914,1.0,0.0,612.7640470993941,9.668163299560547,9.811015129089355
calibration,22,900,0.00020114725339226425,1.0,0.0,602.7144718726948,9.906474113464355,10.047362327575684
calibration,22,925,0.00015497903223149478,1.0,0.0,593.371796598295,10.149680137634277,10.288177490234375
calibration,22,950,0.00011909809109056368,1.0,0.0,584.6594708669381,10.394771575927734,10.530738830566406
calibration,22,975,9.138332097791135e-05,1.0,0.0031545741949230433,576.5155898528022,10.63995361328125,10.773115158081055
calibration,22,1000,7.003744394751266e-05,1.0,0.0031545741949230433,568.8895991859183,10.88427734375,11.014151573181152
calibration,22,1025,5.3635070798918605e-05,1.0,0.0031545741949230433,561.7395292835843,11.127113342285156,11.253034591674805
calibration,22,1050,4.105641710339114e-05,1.0,0.0031545741949230433,555.0304033632829,11.368257522583008,11.489241600036621
calibration,22,1075,3.141327397315763e-05,1.0,0.0031545741949230433,548.7326857055779,11.607569694519043,11.722575187683105
calibration,22,1100,2.403886173851788e-05,1.0,0.0031545741949230433,542.8199301308003,11.844561576843262,11.952373504638672
calibration,22,1125,1.8398503016214818e-05,1.0,0.0063091483898460865,537.2706067522374,12.079793930053711,12.179093360900879
calibration,22,1150,1.4082315829000436e-05,1.0,0.0063091483898460865,532.0645570670748,12.313057899475098,12.4025297164917
calibration,22,1175,1.0786117854877375e-05,1.0,0.0063091483898460865,527.1746763840835,12.543891906738281,12.622706413269043
calibration,22,1200,8.274880201497581e-06,1.0,0.0063091483898460865,522.5800024219434,12.771737098693848,12.838685035705566
calibration,22,1225,6.345058409351623e-06,1.0,0.0063091483898460865,518.2586674146795,12.997344970703125,13.05126667022705
calibration,22,1250,4.8796932787809055e-06,1.0,0.0031545741949230433,514.1913507523186,13.219428062438965,13.259437561035156
calibration,22,1275,3.7511476875806693e-06,1.0,0.0031545741949230433,510.36440003410763,13.436784744262695,13.46334457397461
calibration,22,1300,2.8925069273100235e-06,1.0,0.0031545741949230433,506.7463579115341,13.647812843322754,13.658651351928711
calibration,22,1325,2.2340461782732746e-06,1.0,0.0031545741949230433,503.3094766718657,13.852587699890137,13.848289489746094
calibration,22,1350,1.7420281892555067e-06,1.0,0.0031545741949230433,499.9953466453316,14.039652824401855,14.020075798034668
calibration,22,1375,1.3782156429442693e-06,1.0,0.0031545741949230433,496.91303946112623,14.234033584594727,14.196087837219238
calibration,22,1400,0.01607043668627739,1.0,0.0031545741949230433,487.2501635604999,11.659462928771973,11.542034149169922
calibration,22,1425,0.0016245843144133687,1.0,0.0031545741949230433,474.59379385285007,11.361211776733398,11.24652099609375
calibration,22,1450,0.0009295815252698958,1.0,0.0031545741949230433,461.54662248615244,10.832281112670898,10.715123176574707
calibration,22,1475,0.0009498486761003733,1.0,0.0031545741949230433,448.9995282550642,10.206046104431152,10.083832740783691
calibration,22,1500,0.0010660623665899038,1.0,0.0031545741949230433,437.25415957603957,9.621465682983398,9.500432968139648
calibration,22,1525,0.0012034144019708037,1.0,0.0031545741949230433,426.422520217813,9.091626167297363,8.970817565917969
calibration,22,1550,0.001345605356618762,1.0,0.0031545741949230433,416.62354571814427,8.618978500366211,8.496142387390137
calibration,22,1575,0.0014622110174968839,1.0,0.0031545741949230433,407.99567751757417,8.215171813964844,8.08959674835205
calibration,22,1600,0.0015440726419910789,1.0,0.0031545741949230433,400.6826319949052,7.896030902862549,7.767731666564941
calibration,22,1625,0.001573193003423512,1.0,0.0031545741949230433,394.84059518018057,7.677876949310303,7.548397541046143
calibration,22,1650,0.001523751998320222,1.0,0.0031545741949230433,390.5870038795498,7.569389820098877,7.440674304962158
calibration,22,1675,0.0013822371838614345,1.0,0.0031545741949230433,387.8812757618927,7.566843032836914,7.438728332519531
calibration,22,1700,0.001179228536784649,1.0,0.0031545741949230433,386.47693230743135,7.651587963104248,7.520384788513184
calibration,22,1725,0.000962144520599395,1.0,0.0031545741949230433,386.0135999235584,7.797519683837891,7.659290313720703
calibration,22,1750,0.0007640108815394342,1.0,0.0063091483898460865,386.1604590461074,7.97992467880249,7.832634925842285
calibration,22,1775,0.0005973828956484795,1.0,0.0063091483898460865,386.68700269858164,8.182400703430176,8.024889945983887
calibration,22,1800,0.0004630227049347013,1.0,0.0063091483898460865,387.45183750122476,8.395112991333008,8.226945877075195
calibration,22,1825,0.0003571098786778748,1.0,0.009463722817599773,388.3717186492761,8.612425804138184,8.433513641357422
calibration,22,1850,0.00027468643384054303,1.0,0.009463722817599773,389.39836608725864,8.83132266998291,8.641729354858398
calibration,22,1875,0.0002110045898007229,1.0,0.0063091483898460865,390.50394044251465,9.05024528503418,8.850141525268555
calibration,22,1900,0.00016198442608583719,1.0,0.009463722817599773,391.6722248909998,9.268387794494629,9.05807876586914
calibration,22,1925,0.0001243379374500364,1.0,0.009463722817599773,392.8932173654025,9.485368728637695,9.265338897705078
calibration,22,1950,9.545557986712083e-05,1.0,0.009463722817599773,394.1611265785502,9.700981140136719,9.471783638000488
calibration,22,1975,7.329458458116278e-05,1.0,0.009463722817599773,395.4722523600373,9.915081024169922,9.677445411682129
calibration,22,2000,5.6293458328582346e-05,1.0,0.009463722817599773,396.8238731306322,10.127737045288086,9.882484436035156
calibration,22,2025,4.32554807048291e-05,1.0,0.009463722817599773,398.2132656350361,10.338743209838867,10.086792945861816
calibration,22,2050,3.325644138385542e-05,1.0,0.009463722817599773,399.63818154770104,10.547967910766602,10.290258407592773
calibration,22,2075,2.5598656065994874e-05,1.0,0.009463722817599773,401.09772509894844,10.753737449645996,10.491592407226562
calibration,22,2100,0.1184181421995163,0.9716981053352356,0.0063091483898460865,398.8843419116105,7.111673355102539,7.173031330108643
calibration,22,2125,0.007873927243053913,1.0,0.012618296779692173,393.344666743315,8.126751899719238,8.12596321105957
calibration,22,2150,0.003887420753017068,1.0,0.015772869810461998,386.2538158020732,7.9648895263671875,7.932127952575684
calibration,22,2175,0.0038206411991268396,1.0,0.012618296779692173,379.21790365723353,7.576412200927734,7.526111602783203
calibration,22,2200,0.004053010605275631,1.0,0.012618296779692173,372.7315720481485,7.248228073120117,7.180666446685791
calibration,22,2225,0.004216695670038462,1.0,0.012618296779692173,366.94222053376285,6.992387294769287,6.903731822967529
calibration,22,2250,0.004339375998824835,1.0,0.015772869810461998,361.9312377758006,6.774279594421387,6.66670560836792
calibration,22,2275,0.004441420082002878,1.0,0.015772869810461998,357.80002430859116,6.5834197998046875,6.464090347290039
calibration,22,2300,0.004485065583139658,1.0,0.018927445635199547,354.68105536302767,6.428676605224609,6.305065155029297
calibration,22,2325,0.004419980105012655,1.0,0.018927445635199547,352.7123294566213,6.3264479637146,6.205430030822754
calibration,22,2350,0.004166029393672943,1.0,0.018927445635199547,351.98545773926844,6.294681072235107,6.181167125701904
calibration,22,2375,0.0036889356561005116,1.0,0.015772869810461998,352.44724344409894,6.343631267547607,6.239503860473633
calibration,22,2400,0.0030836020596325397,1.0,0.015772869810461998,353.86207676839814,6.464318752288818,6.369943141937256
calibration,22,2425,0.00247538392432034,1.0,0.012618296779692173,355.9172158227946,6.633995532989502,6.548899173736572
calibration,22,2450,0.0019397170981392264,1.0,0.012618296779692173,358.3467875525895,6.832338809967041,6.756122589111328
calibration,22,2475,0.0015007649781182408,1.0,0.012618296779692173,360.97423320782593,7.045974254608154,6.978726863861084
calibration,22,2500,0.0011543174041435122,1.0,0.012618296779692173,363.69879488734637,7.267657279968262,7.209606170654297
